,INPUT 1- Gender,INPUT 2- Age,Current Studying,Percentage Marks,Foreign Languages Known,Dont want to be?,Hobbies,PARAM 1,PARAM 2,PARAM 3,PARAM 4,PARAM 5,PARAM 6,PARAM 7,PARAM 8,PARAM 9,PARAM 10,PARAM 11,PARAM 12,PARAM 13,PARAM 14,PARAM 15,PARAM 16,OUTPUT 1,OUTPUT 2,OUTPUT 3,OUTPUT 4,OUTPUT 5,OUTPUT 6,OUTPUT 7,OUTPUT 8,OUTPUT 9,OUTPUT 10,OUTPUT 11,OUTPUT 12,OUTPUT 13,OUTPUT 14,OUTPUT 15,OUTPUT 16,OUTPUT 17,OUTPUT 18,OUTPUT 19,OUTPUT 20,OUTPUT 35,OUTPUT 36,OUTPUT 37,OUTPUT 38,OUTPUT 39,OUTPUT 40,OUTPUT 41,OUTPUT 21,OUTPUT 22,OUTPUT 23,OUTPUT 24,OUTPUT 25,OUTPUT 26,OUTPUT 27,OUTPUT 28,OUTPUT 29,OUTPUT 30,OUTPUT 31,OUTPUT 32,OUTPUT 33,OUTPUT 34,OUTPUT 42,OUTPUT 43,OUTPUT 44,OUTPUT 45,OUTPUT 46,OUTPUT 47,OUTPUT 48,OUTPUT 49,OUTPUT 50,OUTPUT 51,OUTPUT 52,OUTPUT 53,OUTPUT 54,OUTPUT 55,OUTPUT 56,OUTPUT 57,,,,,,,,,,,,,,,
935,Male,21.3,Mcom,60,,Criminal,"Loves to play Cricket,Football,Badminton. 
Likes to dance too n listening to music",66,55,66,88,71,20,40,30,50,50,60,0,0,0,0,0,0.15,0.27,0.31,0.08,0.23,0.14,0.06,0.22,0.16,0.28,,0.23,0.1,0.21,0.13,0.17,0.08,,0.14,0.28,0.04,0.23,0.22,0.1,0.13,,,0.46,0.51,0.56,0.55,0.15,0.42,0.16,0.53,0.16,0.14,0.51,0.26,0.16,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Male,21.1,Engineering,72%,,a bad person,"Playing Basketball, Singing, Drawing , Driving",77,33,77,0,42,80,60,30,40,60,80,55,0,0,0,0,0.11,0.4,0.13,0.19,0.17,0.24,0.29,0.11,0.1,0.29,,0.2,0.21,0.08,0.2,0.17,0.19,,0.13,0.23,0.16,0.26,0.24,0.28,0.27,,,0.16,0.33,0.25,0.38,0.43,0.11,0.41,0.25,0.39,0.42,0.17,0.17,0.4,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Male,20.8,IV BALLB,68,,A person without satisfaction,"Singing, Acting, Eating, Watching Movies, Reading Fiction, Travelling.",44,66,55,22,42,40,140,10,20,60,80,75,0,0,0,0,0.14,0.21,0.14,0.22,0.11,0.29,0.13,0.14,0.15,0.18,,0.21,0.11,0.26,0.27,0.11,0.22,,0.17,0.19,0.18,0.23,0.29,0.17,0.26,,,0.32,0.32,0.23,0.21,0.27,0.24,0.25,0.34,0.29,0.31,0.32,0.19,0.21,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Male,21.8,BE-Mechanical,8.24,,Dancer,Reading Playing Cricket Gardening Travelling ,33,55,77,0,28,100,100,20,30,90,90,60,0,0,0,0,0.14,0.31,0.14,0.21,0.12,0.34,0.16,0.11,0.12,0.19,,0.22,0.07,0.21,0.26,0.09,0.21,,0.2,0.19,0.22,0.23,0.26,0.24,0.31,,,0.21,0.24,0.07,0.21,0.36,0.18,0.34,0.33,0.4,0.43,0.17,0.13,0.35,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Male,20.7,Preparing for upsc,62 in syba,No but interested in German,,"Swimming, watching movies",33,33,55,22,28,40,80,30,30,20,40,20,0,0,0,0,0.1,0.25,0.16,0.24,0.13,0.17,0.26,0.13,0.11,0.17,,0.12,0.21,0.05,0.25,0.07,0.24,,0.07,0.18,0.19,0.07,0.14,0.22,0.18,,,0.19,0.23,0.21,0.19,0.31,0.12,0.32,0.23,0.27,0.29,0.22,0.09,0.29,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Male,21.4,Preparing for Upsc civil service examination,78.63%,None,"Yes, during primary education (class 7)","Drawing, listening music, writing quotes.",55,77,88,11,57,80,60,50,20,60,90,45,0,0,0,0,0.17,0.27,0.04,0.13,0.08,0.35,0.13,0.14,0.14,0.29,,0.24,0.06,0.25,0.22,0.21,0.13,,0.17,0.14,0.18,0.3,0.27,0.19,0.26,,,0.29,0.38,0.24,0.39,0.35,0.27,0.33,0.43,0.4,0.41,0.28,0.22,0.31,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Male,24.8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.35,0.16,0.25,0.16,0.19,0.31,0.06,0.03,0.13,,0,0.22,0,0.19,0,0.25,,0.08,0.22,0.25,0.05,0.05,0.25,0.17,,,0.04,0.15,0,0.18,0.4,0,0.4,0.22,0.33,0.36,0,0,0.44,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Male,21.8,BE,65,,,daily morning exercise and wrestling,0,33,66,100,71,20,40,30,50,30,70,25,0,0,0,0,0.11,0.25,0.34,0.27,0.18,0.05,0.19,0.21,0.13,0.15,,0.26,0.28,0.11,0.22,0.13,0.27,,0.08,0.22,0.14,0.08,0.12,0.15,0.11,,,0.36,0.36,0.42,0.41,0.23,0.35,0.23,0.47,0.16,0.13,0.41,0.17,0.25,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,Male,21.3,Completed B.A. in Psychology,75,,Not actually,"Music, Cooking, biking.",66,77,55,55,71,80,80,20,40,60,80,30,0,0,0,0,0.15,0.33,0.22,0.1,0.18,0.2,0.06,0.16,0.14,0.26,,0.26,0.1,0.27,0.16,0.19,0.1,,0.18,0.24,0.04,0.29,0.29,0.14,0.17,,,0.4,0.41,0.36,0.47,0.23,0.41,0.22,0.49,0.27,0.26,0.4,0.26,0.27,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Male,24.4,UPSC,,,,Listening to songs .,44,88,88,22,71,0,60,50,20,30,80,45,0,0,0,0,0.19,0.12,0.05,0.18,0.04,0.33,0.12,0.2,0.18,0.26,,0.23,0.07,0.29,0.26,0.18,0.18,,0.13,0.1,0.23,0.2,0.24,0.12,0.21,,,0.37,0.43,0.36,0.31,0.28,0.31,0.26,0.47,0.31,0.32,0.43,0.22,0.15,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Male,22.1,Mcom part 2,,,,Playing carrom,44,22,11,55,57,80,80,40,20,40,80,10,0,0,0,0,0.12,0.4,0.2,0.24,0.13,0.06,0.2,0.08,0.13,0.14,,0.25,0.26,0.06,0.24,0.2,0.24,,0.22,0.16,0.09,0.07,0.19,0.19,0.18,,,0.33,0.15,0.22,0.23,0.43,0.4,0.44,0.21,0.42,0.4,0.3,0.17,0.52,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Male,20.3,B.A (Major: Geography),,French,Engineer,"Playing football, tennis, travelling",22,100,44,88,71,0,100,40,10,80,70,75,0,0,0,0,0.23,0.17,0.27,0.23,0.17,0.23,0.03,0.19,0.24,0.11,,0.25,0.17,0.38,0.25,0.24,0.23,,0.31,0.18,0.12,0.28,0.35,0.05,0.18,,,0.62,0.41,0.47,0.31,0.23,0.58,0.21,0.51,0.27,0.24,0.58,0.35,0.19,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,Male,22.4,BE. Mechanical Engineering,59,,,"Playing football, Travelling,. ",0,33,55,33,71,80,20,50,40,20,80,20,0,0,0,0,0.11,0.28,0.08,0.27,0.03,0.19,0.25,0.11,0.1,0.15,,0.24,0.2,0.06,0.29,0.14,0.27,,0.07,0.09,0.25,0.06,0.11,0.24,0.21,,,0.17,0.17,0.14,0.23,0.41,0.2,0.42,0.27,0.4,0.41,0.19,0.08,0.43,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Male,23.6,Economics,,,,Badminton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.35,0.16,0.25,0.16,0.19,0.31,0.06,0.03,0.13,,0,0.22,0,0.19,0,0.25,,0.08,0.22,0.25,0.05,0.05,0.25,0.17,,,0.04,0.15,0,0.18,0.4,0,0.4,0.22,0.33,0.36,0,0,0.44,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Female,26.9,,68%,,Don't want to be product of circumstances ,"Music, research, travelling ",77,55,22,55,14,80,20,70,20,20,70,15,0,0,0,0,0.17,0.31,0.33,0.11,0.31,0.17,0.04,0.1,0.16,0.2,,0.2,0.08,0.21,0.13,0.24,0.11,,0.21,0.23,0,0.24,0.26,0.11,0.15,,,0.38,0.31,0.29,0.31,0.25,0.38,0.26,0.29,0.31,0.31,0.32,0.28,0.35,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Female,23.1,UPSC,60%,,I absolutely don't want to be dependent on any one for anything especially finance. ,"Palmistry, Gaining spiritual knowledge, Graphology and reading body language. ",11,66,66,44,28,20,120,10,30,10,80,50,0,0,0,0,0.12,0.14,0.19,0.22,0.13,0.25,0.11,0.18,0.13,0.13,,0.22,0.11,0.25,0.25,0.07,0.22,,0.09,0.2,0.18,0.15,0.18,0.15,0.18,,,0.31,0.33,0.25,0.21,0.2,0.23,0.2,0.39,0.21,0.23,0.32,0.17,0.15,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Male,23.1,TYBA,6.4 sgpi,,Astronaut,"Social work, Movie, Sports",22,11,88,55,14,20,60,40,30,20,70,25,0,0,0,0,0.09,0.29,0.34,0.29,0.24,0.04,0.22,0.17,0.1,0.18,,0.2,0.29,0.07,0.16,0.08,0.29,,0.04,0.23,0.08,0.06,0.09,0.16,0.1,,,0.21,0.32,0.29,0.3,0.19,0.14,0.17,0.35,0.06,0.05,0.25,0.11,0.2,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Female,25.2,UPSC preparation,,No,I dnt want to hurt my parent ever..,"Dancing,watching songs and pencil sketch",22,77,77,77,28,80,100,30,20,10,80,20,0,0,0,0,0.12,0.24,0.35,0.18,0.24,0.2,0.04,0.18,0.1,0.18,,0.24,0.12,0.27,0.19,0.06,0.18,,0.1,0.24,0.08,0.13,0.17,0.12,0.1,,,0.32,0.33,0.19,0.35,0.15,0.36,0.14,0.55,0.17,0.17,0.32,0.19,0.21,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Male,21,UPSC,,,Nothing,"Playing 
Trekking 
Reading",77,55,77,66,42,40,80,30,30,30,80,25,0,0,0,0,0.13,0.27,0.32,0.11,0.28,0.14,0.05,0.19,0.13,0.29,,0.24,0.11,0.22,0.12,0.14,0.11,,0.11,0.29,0,0.26,0.23,0.1,0.13,,,0.37,0.49,0.47,0.51,0.13,0.32,0.11,0.49,0.12,0.1,0.41,0.26,0.15,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,Male,14.1,"S.P.M. English School, Pune, Maharashtra",71.42%,,"Doctor,Engineer and any other job from a 'Arts/Commerce'  field",Paleontology ,44,66,11,77,71,20,80,50,10,100,80,70,0,0,0,0,0.4,0.35,,,0.25,,0.05,0.28,0.42,0.22,0.09,0.39,0.21,,0.37,0.35,0.31,,,0.24,,,,,,0.37,,0.59,0.34,0.42,0.28,0.29,0.56,0.29,0.39,0.35,0.31,0.53,0.32,0.29,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,Female,15.7,SSC,75%,German,,"Singing, Reading, Basketball",11,55,100,88,14,40,80,30,30,70,90,85,0,0,0,0,0.3,0.32,,,0.45,,0.05,0.35,0.28,0.25,0.13,0.38,0.24,,0.22,0.17,0.39,,,0.39,,,,,,0.63,,0.36,0.42,0.28,0.37,0.08,0.29,0.05,0.55,0.04,0.02,0.33,0.23,0.1,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,Female,30.7,UPSC,,,,Singing classical music ,44,44,77,33,0,60,40,40,40,30,90,10,0,0,0,0,0.11,0.3,0.23,0.2,0.18,0.18,0.23,0.14,0.11,0.2,,0.22,0.18,0.05,0.18,0.07,0.2,,0.09,0.2,0.17,0.08,0.14,0.22,0.21,,,0.14,0.21,0.08,0.2,0.27,0.07,0.27,0.28,0.23,0.27,0.12,0.08,0.28,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Male,14.9,10th Std,68%,,,Football,11,33,66,100,14,80,40,50,30,100,90,45,0,0,0,0,0.27,0.57,,,0.47,,0.23,0.22,0.25,0.21,0.24,0.39,0.42,,0.24,0.13,0.42,,,0.37,,,,,,0.66,,0.29,0.27,0.18,0.33,0.2,0.24,0.2,0.42,0.13,0.13,0.23,0.15,0.31,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Female,21.5,T.Y.B.A,70%,,police,"trekking, travelling, watching movies",33,55,66,11,85,60,40,70,10,30,80,50,0,0,0,0,0.16,0.2,0.03,0.22,0.02,0.31,0.13,0.12,0.14,0.24,,0.24,0.05,0.2,0.32,0.22,0.22,,0.11,0.03,0.26,0.16,0.21,0.16,0.24,,,0.26,0.26,0.19,0.29,0.4,0.3,0.39,0.36,0.45,0.46,0.3,0.16,0.34,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Female,15.8,10th,,,,,77,44,55,77,28,20,60,40,30,30,80,45,0,0,0,0,0.24,0.47,,,0.49,,0.22,0.26,0.25,0.39,0.18,0.35,0.37,,0.17,0.24,0.26,,,0.44,,,,,,0.54,,0.35,0.47,0.51,0.47,0.18,0.26,0.17,0.39,0.11,0.1,0.39,0.25,0.19,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Female,20.6,Third year BCOM,,,,,33,44,44,66,57,60,20,40,50,10,80,65,0,0,0,0,0.17,0.44,0.26,0.39,0.21,0.14,0.27,0.19,0.18,0.11,0.28,0.38,0.37,,0.3,,0.39,,,0.29,,,,,,,,0.31,0.22,0.24,0.27,0.35,0.37,0.34,0.3,0.33,0.31,0.31,0.22,0.39,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Male,15,10th standard ,91%,,I don't have interest in commerce and law,"Playing guitar, computers",77,66,77,44,71,20,120,20,20,100,90,75,0,0,0,0,0.33,0.41,,,0.18,,0.15,0.33,0.34,0.45,0.2,0.39,0.18,,0.3,0.35,0.23,,,0.3,,,,,,0.14,,0.43,0.51,0.48,0.45,0.27,0.3,0.25,0.44,0.28,0.28,0.42,0.29,0.19,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Male,15.1,10,75%,,,"coin collection,playing sports, trekking.",22,44,88,55,14,60,60,10,60,100,80,70,0,0,0,0,0.25,0.51,,,0.41,,0.3,0.24,0.25,0.24,0.29,0.32,0.36,,0.2,0.19,0.39,,,0.43,,,,,,0.55,,0.25,0.28,0.15,0.3,0.2,0.16,0.17,0.39,0.12,0.12,0.18,0.15,0.24,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,Female,20.1,Law,80%,,,"Chatting,reading..playing ..trekking ",66,44,33,0,0,80,20,50,40,10,50,20,0,0,0,0,0.12,0.32,0.12,0.15,0.22,0.24,0.26,0.06,0.12,0.16,0.13,0.11,0.15,0.04,0.19,0.2,0.15,0.07,0.11,0.23,0.01,0.2,0.11,,,,0.06,0.19,0.19,0.17,0.17,0.44,0.16,0.45,0.09,0.46,0.49,0.15,0.18,0.45,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,Male,15.6,10th standard SPM school,82,,"doctor or engineer
","singing, reading taekwondo and maths",44,66,22,33,14,20,60,40,30,50,70,65,0,0,0,0,0.33,0.26,,,0.28,,0.17,0.22,0.35,0.15,0.2,0.26,0.13,,0.34,0.26,0.3,,,0.28,,,,,,0.31,,0.41,0.26,0.24,0.08,0.31,0.31,0.31,0.23,0.35,0.37,0.34,0.24,0.26,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,Female,14.8,10th,82,,no,Drawing,77,33,44,88,42,20,100,40,10,100,90,50,0,0,0,0,0.3,0.58,,,0.46,,0.23,0.23,0.33,0.29,0.17,0.4,0.44,,0.23,0.27,0.3,,,0.43,,,,,,0.54,,0.47,0.41,0.54,0.43,0.27,0.37,0.27,0.31,0.22,0.2,0.43,0.3,0.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,Male,20.11,M.Com,75%,,,"Playing carrom,cricket",22,55,44,0,42,60,80,50,10,30,80,15,0,0,0,0,0.15,0.2,0.1,0.2,0.1,0.31,0.14,0.07,0.15,0.09,,0.2,0.04,0.17,0.31,0.13,0.2,,0.2,0.13,0.23,0.13,0.2,0.18,0.27,,,0.28,0.15,0.1,0.1,0.41,0.29,0.42,0.2,0.49,0.51,0.23,0.16,0.38,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,Male,21.9,MPSC,,,,,11,55,33,33,71,80,40,50,30,30,20,30,0,0,0,0,0.15,0.22,0.02,0.21,0.03,0.28,0.11,0.09,0.14,0.09,0.06,0.11,0.06,0.2,0.31,0.21,0.21,0.06,0.16,0.09,0.09,0.3,0.28,,,,0.17,0.33,0.16,0.15,0.15,0.43,0.39,0.44,0.26,0.52,0.52,0.28,0.19,0.44,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,Male,22.7,-,-,,,"playing football,gym",77,66,88,22,0,40,60,50,20,20,90,40,0,0,0,0,0.15,0.21,0.2,0.12,0.24,0.29,0.12,0.16,0.13,0.29,,0.21,0.06,0.23,0.15,0.16,0.12,,0.1,0.24,0.13,0.27,0.23,0.14,0.21,,,0.27,0.45,0.32,0.35,0.19,0.15,0.17,0.38,0.2,0.21,0.27,0.22,0.14,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Male,22.2,,,,,"playing cricket, riding four wheeler",44,44,77,44,57,20,60,50,20,50,90,20,0,0,0,0,0.15,0.25,0.02,0.22,0.05,0.15,0.21,0.16,0.15,0.24,0.11,0.26,0.2,0.07,0.24,0.14,0.22,0.05,0.08,0.11,0.18,0.23,0.26,,,,0.13,0.27,0.32,0.32,0.29,0.3,0.18,0.3,0.33,0.26,0.26,0.31,0.12,0.25,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Male,22.6,MPSC,,,,Reading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.34,0.12,0.25,0.16,0.19,0.31,0.06,0.03,0.12,0.12,0,0.22,0,0.19,0,0.25,0.02,0.08,0.22,0.25,0.33,0.23,,,,0.09,0.04,0.15,0,0.18,0.4,0,0.4,0.22,0.33,0.36,0,0,0.44,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Male,15,10th,45-50%,German,,Playing ,66,44,77,33,71,80,100,30,20,20,80,20,0,0,0,0,0.15,0.54,,,0.16,,0.33,0.2,0.14,0.43,0.33,0.35,0.3,,0.32,0.25,0.24,,,0.26,,,,,,0.12,,0.2,0.33,0.29,0.42,0.39,0.19,0.39,0.33,0.38,0.39,0.23,0.16,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Female,15.7,SSC 10th,85,GERMAN,,,33,55,66,44,14,40,60,40,30,30,90,45,0,0,0,0,0.25,0.27,,,0.27,,0.15,0.26,0.25,0.25,0.2,0.33,0.13,,0.3,0.14,0.3,,,0.28,,,,,,0.33,,0.27,0.31,0.2,0.19,0.18,0.18,0.17,0.35,0.19,0.2,0.26,0.15,0.16,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,Female,21.1,Engineering,65,,,"Singing, Reading, Playing Harmonium, Programming",0,77,77,44,57,80,40,40,40,80,80,45,0,0,0,0,0.17,0.22,0.02,0.22,0.04,0.31,0.11,0.16,0.15,0.16,0.08,0.24,0.08,0.27,0.26,0.15,0.22,0.07,0.2,0.11,0.22,0.28,0.43,,,,0.2,0.32,0.28,0.13,0.26,0.29,0.3,0.28,0.45,0.34,0.35,0.26,0.17,0.29,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Female,14.1,STD.10,85.6%,,Pediatrician,"Dramatics, reading fiction.",77,77,77,88,14,40,60,60,10,40,90,55,0,0,0,0,0.32,0.37,,,0.53,,0.03,0.35,0.29,0.43,0.08,0.38,0.2,,0.14,0.21,0.2,,,0.38,,,,,,0.6,,0.42,0.54,0.45,0.5,0.07,0.34,0.05,0.55,0.05,0.04,0.42,0.31,0.09,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Female,22.4,Msc,7.86,,,"Playing chess, traveling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.34,0.12,0.25,0.16,0.19,0.31,0.06,0.03,0.12,0.12,0,0.22,0,0.19,0,0.25,0.02,0.08,0.22,0.25,0.33,0.23,,,,0.09,0.04,0.15,0,0.18,0.4,0,0.4,0.22,0.33,0.36,0,0,0.44,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Male,22.9,Engineer ,60,,I wants to become a class 1 officer. ,"I like reading various books,  I like watching good movies of any language, I also like to explore the world ",55,22,44,44,100,60,140,30,0,10,90,60,0,0,0,0,0.08,0.37,0.02,0.24,0.07,0.15,0.25,0.06,0.1,0.19,0.16,0.28,0.29,0.09,0.28,0.29,0.24,0.07,0.09,0.16,0.01,0.25,0.17,,,,0.11,0.28,0.25,0.33,0.33,0.52,0.33,0.52,0.2,0.51,0.49,0.31,0.23,0.52,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Female,21.7,TYBA,72%,,"Doctor, Engineer, CA","Music, Trekking, Adventurous Sports",44,88,55,11,57,40,80,50,10,80,90,30,0,0,0,0,0.21,0.17,0.03,0.17,0.04,0.34,0.13,0.14,0.2,0.22,,0.24,0.05,0.26,0.29,0.16,0.17,,0.22,0.09,0.24,0.23,0.29,0.14,0.3,,,0.37,0.32,0.25,0.23,0.28,0.31,0.29,0.39,0.35,0.36,0.37,0.18,0.21,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Female,13.1,8 class,84,,exterminator,"Reading,Writing,Making html programs",77,66,77,100,14,20,80,40,20,40,80,80,0,0,0,0,0.54,0.54,0.42,0.18,0.57,0.21,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.37,0.57,0.57,0.57,0.32,0.3,0.57,,,,,,0.66,,0.44,0.57,0.51,0.52,0.07,0.34,0.05,0.55,0.04,0.04,0.45,0.33,0.08,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Male,20.11,,,,,,11,66,100,33,0,100,80,30,30,50,80,35,0,0,0,0,0.12,0.26,0.14,0.21,0.17,0.3,0.12,0.14,0.09,0.16,0.07,0.19,0.08,0.23,0.2,0.07,0.21,0.05,0.14,0.2,0.24,0.23,0.39,,,,0.2,0.2,0.27,0.03,0.21,0.24,0.15,0.22,0.41,0.26,0.29,0.13,0.12,0.27,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Female,15.5,10th grade,75.9,German, engineer,"classical music, marathi literature",88,66,55,77,0,0,80,10,50,80,90,45,0,0,0,0,0.29,0.42,,,0.58,,0.1,0.35,0.32,0.36,0.15,0.36,0.19,,0.11,0.28,0.15,,,0.58,,,,,,0.64,,0.47,0.54,0.53,0.45,0.07,0.3,0.06,0.46,0.04,0.06,0.46,0.31,0.06,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Male,15.2,Std 10,78-82%,,IT Professional,Aviation,0,33,77,0,28,60,80,20,40,90,80,40,0,0,0,0,0.21,0.44,,,0.2,,0.43,0.17,0.22,0.19,0.4,0.28,0.3,,0.4,0.12,0.42,,,0.26,,,,,,0.23,,0.16,0.18,0.07,0.19,0.39,0.09,0.39,0.24,0.35,0.39,0.11,0.08,0.36,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Male,22.1,preparing for MPSC,,,,"reading novels, playing football,cricket",33,66,77,33,28,60,80,20,40,40,70,25,0,0,0,0,0.13,0.23,0.11,0.17,0.13,0.29,0.12,0.16,0.12,0.19,0.07,0.19,0.07,0.22,0.22,0.07,0.17,0.06,0.07,0.2,0.19,0.18,0.33,,,,0.18,0.25,0.27,0.12,0.23,0.25,0.22,0.25,0.39,0.29,0.31,0.23,0.15,0.24,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Male,22.2,UPSC,,,,"Reading, Playing guitar",77,77,88,22,28,20,40,40,40,60,90,40,0,0,0,0,0.18,0.21,0.17,0.1,0.19,0.31,0.13,0.19,0.17,0.31,,0.23,0.06,0.25,0.16,0.15,0.1,,0.17,0.24,0.13,0.32,0.28,0.15,0.25,,,0.36,0.49,0.41,0.4,0.22,0.22,0.21,0.42,0.24,0.26,0.36,0.25,0.14,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Male,21.4,ME,-,-,-,"playing cricket,create best from waste",77,66,44,22,57,100,100,30,20,30,70,15,0,0,0,0,0.13,0.33,0.01,0.1,0.11,0.31,0.13,0.07,0.12,0.2,0.04,0.2,0.06,0.2,0.24,0.23,0.1,0.08,0.16,0.19,0.01,0.14,0.21,,,,0.12,0.33,0.29,0.28,0.31,0.42,0.36,0.44,0.27,0.52,0.53,0.31,0.25,0.45,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Male,14.9,Std 10,64,German,Buisnessman,Playing Football,88,66,55,55,42,20,80,20,40,90,80,35,0,0,0,0,0.3,0.43,,,0.44,,0.09,0.31,0.31,0.41,0.15,0.35,0.15,,0.19,0.25,0.15,,,0.45,,,,,,0.45,,0.46,0.51,0.52,0.47,0.14,0.34,0.12,0.44,0.14,0.13,0.46,0.29,0.13,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Male,15.2,10th,67,,IIT,playing dancing,55,22,88,66,71,60,60,10,60,90,80,35,0,0,0,0,0.18,0.64,,,0.33,,0.34,0.23,0.19,0.4,0.31,0.38,0.41,,0.19,0.32,0.27,,,0.41,,,,,,0.4,,0.3,0.39,0.36,0.52,0.3,0.28,0.28,0.43,0.22,0.2,0.3,0.2,0.34,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Female,20.8,Microbiology,65%,Learning German,Engineer,Teaching in my area of interest,77,66,88,22,28,40,60,50,20,50,70,85,0,0,0,0,0.29,0.4,0.17,0.29,0.33,0.53,0.21,,,0.54,,0.32,0.16,,0.3,,0.29,,,0.37,0,,,,,,,0.31,0.48,0.36,0.4,0.25,0.2,0.22,0.4,0.25,0.26,0.31,0.27,0.17,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Female,15.9,10th,91%,,Artist,"Basketball, music, oration, reading",55,55,44,77,28,80,60,10,60,90,80,75,0,0,0,0,0.29,0.54,,,0.49,,0.11,0.2,0.29,0.2,0.24,0.35,0.21,,0.17,0.35,0.22,,,0.5,,,,,,0.58,,0.44,0.34,0.31,0.35,0.26,0.42,0.25,0.37,0.29,0.28,0.35,0.31,0.33,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
